"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785006273387438334","Mon Apr 29 18:00:34 +0000 2024","0","@vidio kenapa match lavani vs PBS ga bisa diputar??? mau nonton ulang aksi Beik nih","1785006273387438334","","vidio","in","Di TanahAirku, Indonesia","0","1","0","https://twitter.com/Widya_skb/status/1785006273387438334","372755145","Widya_skb"
"1784987684961968170","Mon Apr 29 16:52:54 +0000 2024","0","@vidio ga mau ga ngasih solusi jg.. solusinya itu re-upload match Proliga nya @LavaniForever kemarin TITIK","1784989247428288792","","vidio","in","JC (1) 😇","0","0","0","https://twitter.com/DefVl06/status/1784989247428288792","2449483950","DefVl06"
"1784942779476623424","Mon Apr 29 13:48:15 +0000 2024","0","@vidio nyiarin indo vs usbek gk??","1784942779476623424","","vidio","in","Denpasar, Jakarta","0","2","0","https://twitter.com/radityaputra_/status/1784942779476623424","86374232","radityaputra_"
"1784719150105219270","Mon Apr 29 10:51:29 +0000 2024","0","@vidio Kecewa banget udah berbayar tapi gak bisa nonton tim uber main ","1784898292716810490","","vidio","in","Metro Barat, Indonesia","0","0","0","https://twitter.com/nungkiki/status/1784898292716810490","183950036","nungkiki"
"1784870266088063164","Mon Apr 29 09:59:34 +0000 2024","0","@vidio Ohhhh di court 4 ternyata ga ada kamera emang","1784885227808006416","","vidio","in","","0","0","0","https://twitter.com/PMskk15/status/1784885227808006416","1304725798050381824","PMskk15"
"1784881335057707047","Mon Apr 29 09:53:47 +0000 2024","0","@vidio Lah tau gitu mending saya langganan SPOTV aja‍️ Ini sampai final emang ga akan ditayangin apa gimana?","1784883772556513447","","vidio","in","ÜT: -6.321956,106.837037","0","1","0","https://twitter.com/sittaazra/status/1784883772556513447","82071507","sittaazra"
"1784882676941377563","Mon Apr 29 09:51:13 +0000 2024","0","@vidio udah min mohon dicek ","1784883126604374476","","vidio","in","Bekasi ","0","1","0","https://twitter.com/wan_iwann8/status/1784883126604374476","1280548072422928389","wan_iwann8"
"1784871664796209609","Mon Apr 29 09:05:40 +0000 2024","0","@vidio saya udah langganan kenapa mau nonton gak bisa ya https://t.co/bFnHUcMLbh","1784871664796209609","https://pbs.twimg.com/media/GMUjUQ0W0AA0ZNj.jpg","vidio","in","","0","1","0","https://twitter.com/day_thatsme/status/1784871664796209609","1631949440469860352","day_thatsme"
"1784809866584109474","Mon Apr 29 05:49:13 +0000 2024","0","@vidio Endingnya kayak Bourne Ultimatum","1784822225365073922","","vidio","in","","0","0","0","https://twitter.com/dn_fadillah/status/1784822225365073922","2518021026","dn_fadillah"
"1784815112899133644","Mon Apr 29 05:20:57 +0000 2024","0","@vidio min voli lavani vs sumsel babel gak bisa di tonton ulang yg tgl 28 kemarin","1784815112899133644","","vidio","in","Kalimantan Tengah, Indonesia","0","1","0","https://twitter.com/Dianrahmad_MD/status/1784815112899133644","84026779","Dianrahmad_MD"
"1784074231371997467","Mon Apr 29 01:12:10 +0000 2024","0","@vidio udh dicek ga ada om malah nayangin suns timberwolves","1784752503550316743","","vidio","in","","0","1","0","https://twitter.com/mibnuy/status/1784752503550316743","86295711","mibnuy"
"1784634244696064215","Sun Apr 28 17:46:01 +0000 2024","0","@vidio Liat komplainannya sama semua tiba² ga bisa dibuka match bolanya. Tadi nonton Arsenal lancar² aja.","1784640224506822960","","vidio","in","Jakarta, Indonesia","0","1","0","https://twitter.com/GanisRamadhan14/status/1784640224506822960","614605283","GanisRamadhan14"
"1784634244696064215","Sun Apr 28 17:22:15 +0000 2024","0","@vidio tolonglah buffering mulu ini terus tiba tiba error dan ga bisa di tonton akhirnya. Saya nonton Netflix yg 4K aja ga buffering sama sekali.","1784634244696064215","","vidio","in","Jakarta, Indonesia","0","1","0","https://twitter.com/GanisRamadhan14/status/1784634244696064215","614605283","GanisRamadhan14"
"1784631880849191401","Sun Apr 28 17:20:02 +0000 2024","0","@vidio Halah udah telat gausah","1784633687755370908","","vidio","in","","0","0","0","https://twitter.com/mishimakazuyaaa/status/1784633687755370908","1381716250691178496","mishimakazuyaaa"
"1784631826235207917","Sun Apr 28 17:12:38 +0000 2024","1","@vidio akhir-akhir ini layanan streaming kalian menjengkelkan. Sering dan banyak bufferingnya. Padahal udah ganti-ganti provider internet sampe pindah device sama aja. Please dong perbaikin!! https://t.co/0qYWqRahOq","1784631826235207917","https://pbs.twimg.com/ext_tw_video_thumb/1784631794589143040/pu/img/nR59vgquIVHf8eiX.jpg","vidio","in","","0","1","0","https://twitter.com/ragilwew/status/1784631826235207917","192565985","ragilwew"
"1784625328419373097","Sun Apr 28 16:51:19 +0000 2024","0","@vidio Oke terima kasih Padahal ku langganannya yg multiple device","1784626458167837002","","vidio","in","Nilüfer, Türkiye","0","0","0","https://twitter.com/Adhirizkyputra/status/1784626458167837002","60019798","Adhirizkyputra"
"1784156683075494174","Sat Apr 27 10:02:52 +0000 2024","0","@vidio ga usah DM bilangin itu ke komentator diem aja gitu","1784161283312693366","","vidio","in","ÜT: -6.9402122,107.7304576","0","0","0","https://twitter.com/titootito/status/1784161283312693366","91787333","titootito"
"1784018784862515500","Sat Apr 27 09:57:50 +0000 2024","0","@vidio males banget harus langganan lg vidio. padahal spotv lebih dulu ada di vision+","1784160015655530972","","vidio","in","Bantul Yogyakarta","0","0","0","https://twitter.com/ginanjartamtomo/status/1784160015655530972","243143110","ginanjartamtomo"
"1784150469377658961","Sat Apr 27 09:19:54 +0000 2024","0","@vidio woiii ini kenapa nonton moto gp tiap Squeeze Frame Ads jadi patah2 kualitasnya sangat MENJENGKELKAN!!!","1784150469377658961","","vidio","in","","0","1","0","https://twitter.com/rizatomawa/status/1784150469377658961","78517462","rizatomawa"
"1784150453388968105","Sat Apr 27 09:19:50 +0000 2024","0","@vidio min kenapa nda bisa beli paket ini? https://t.co/35OxIRrP0m","1784150453388968105","https://pbs.twimg.com/media/GMKTYcLakAAvSqD.jpg","vidio","in","Morosi.","0","1","0","https://twitter.com/ardian_mp/status/1784150453388968105","345920596","ardian_mp"
"1784139658559172846","Sat Apr 27 09:14:06 +0000 2024","0","@vidio sudah saya dm ya min","1784149008090554766","","vidio","in","","0","1","0","https://twitter.com/txtdarioren/status/1784149008090554766","1296667991703093248","txtdarioren"
"1784018784862515500","Sat Apr 27 09:10:05 +0000 2024","0","@vidio @nengdarma Ku kira akunku yg eror. Kok delay. Pdahal masih lumayan lama. Ternyata https://t.co/R3QRd5TVCw","1784147998806831573","https://pbs.twimg.com/media/GMKRJnFaYAAYzsT.jpg","vidio","in","Indonesia","0","0","0","https://twitter.com/just_anomTok/status/1784147998806831573","422326406","just_anomTok"
"1784018784862515500","Sat Apr 27 08:38:41 +0000 2024","0","@vidio @lilily08 mending gak usah","1784140095978905662","","vidio","in","Indonesia","0","0","0","https://twitter.com/lovelymiloooo/status/1784140095978905662","1719311487729324032","lovelymiloooo"
"1784139658559172846","Sat Apr 27 08:36:56 +0000 2024","0","@vidio kenapa vidio di ipad gabisa ya min? udah 2 bulan masih seperti ini terus. https://t.co/ll1RC9irha","1784139658559172846","https://pbs.twimg.com/media/GMKJkIeaYAE-ayC.jpg","vidio","in","","0","1","0","https://twitter.com/txtdarioren/status/1784139658559172846","1296667991703093248","txtdarioren"
"1784018784862515500","Sat Apr 27 08:27:03 +0000 2024","11","@vidio Ya dah gak usah nonton aj...","1784137169025806353","","vidio","in","","0","2","0","https://twitter.com/masyoko/status/1784137169025806353","60115143","masyoko"
"1784117719081885812","Sat Apr 27 07:14:31 +0000 2024","0","@vidio @BadmintonTalk Min.. jgn nge-jinx ","1784118917465813101","","vidio","in","","0","0","0","https://twitter.com/marigold_07/status/1784118917465813101","1060040158894940160","marigold_07"
"1784018784862515500","Sat Apr 27 07:05:21 +0000 2024","0","@vidio aku hanya langganan spotv Kak","1784116608136548722","","vidio","in","Tangerang, Indonesia","0","0","0","https://twitter.com/nengdarma/status/1784116608136548722","238907288","nengdarma"
"1784100832881103319","Sat Apr 27 06:42:11 +0000 2024","0","@vidio kalo delay buat apa subscribe min ","1784110779152965804","","vidio","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/Annisasugest/status/1784110779152965804","2500650818","Annisasugest"
"1784018784862515500","Sat Apr 27 06:28:21 +0000 2024","0","@vidio Lah ngapain tayangan delay apa serunya mana negara sendiri siaran tunda. Payah emang kalau ginj terus subscriber ya males langganan lagi.","1784107298228777387","","vidio","in","Jakarta Capital Region, Indonesia","0","0","0","https://twitter.com/herisantiko/status/1784107298228777387","94732921","herisantiko"
"1784105531277557880","Sat Apr 27 06:26:49 +0000 2024","0","@vidio Ya ngapain beli hak siar kalau negara sendiri majn ga ditayangin malah nayangin negara lain. Ini kan Thomas Uber bukan Thomas aja hadehhh","1784106910826021191","","vidio","in","Jakarta Capital Region, Indonesia","0","0","0","https://twitter.com/herisantiko/status/1784106910826021191","94732921","herisantiko"
"1784092184066842834","Sat Apr 27 06:18:51 +0000 2024","0","@vidio Oke Kak ","1784104908234567830","","vidio","tl","Kediri, Jawa Timur","0","0","0","https://twitter.com/Rocky2197/status/1784104908234567830","1828374578","Rocky2197"
"1784018784862515500","Sat Apr 27 06:18:22 +0000 2024","1","@vidio @lilily08 Waduw ngapain juga nayangin negara sendiri di delay agak lain emang","1784104784209063958","","vidio","in","Jakarta Capital Region, Indonesia","0","1","0","https://twitter.com/herisantiko/status/1784104784209063958","94732921","herisantiko"
"1784018784862515500","Sat Apr 27 06:17:33 +0000 2024","0","@vidio @liebeslieid Uber indo vs hongkong ga ada?","1784104579342479457","","vidio","in","Jakarta Capital Region, Indonesia","0","1","0","https://twitter.com/herisantiko/status/1784104579342479457","94732921","herisantiko"
"1784092552871989437","Sat Apr 27 06:09:19 +0000 2024","0","@vidio @sudahtidakbotak hesssss tiwas langganan","1784102508526481471","","vidio","in","ÜT: -7.7309076,110.4473756","0","0","0","https://twitter.com/NanangWisnu_/status/1784102508526481471","279937113","NanangWisnu_"
"1784100832881103319","Sat Apr 27 06:02:40 +0000 2024","0","@vidio min ini uber yg vs hongkong ga ditayangin kah?????????","1784100832881103319","","vidio","in","Yogyakarta, Indonesia","0","2","0","https://twitter.com/Annisasugest/status/1784100832881103319","2500650818","Annisasugest"
"1784100196219224432","Sat Apr 27 06:00:08 +0000 2024","0","@vidio yg uber ada ga sii udh subscribe tp kok adanya thomas doang ya min","1784100196219224432","","vidio","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/Annisasugest/status/1784100196219224432","2500650818","Annisasugest"
"1783737934438649916","Fri Apr 26 06:05:53 +0000 2024","0","@vidio Timnas yang semua kelompok umur ya min?","1783739256978174154","","vidio","in","Black Swan Sharon Mina's heart","0","0","0","https://twitter.com/minatagram37/status/1783739256978174154","1013380231200006145","minatagram37"
"1783736483192717315","Fri Apr 26 05:54:52 +0000 2024","0","@vidio ini padahal kan masih subscribe sampai juli atau memang hanya bisa dipakai di tv aja? Gabisa dipakai di hp. https://t.co/4p7Vb8wTFR","1783736483192717315","https://pbs.twimg.com/media/GMEa4NWaIAATE0b.jpg","vidio","in","Connecticut, USA","0","1","0","https://twitter.com/Jaenees1/status/1783736483192717315","1150357923677134848","Jaenees1"
"1783730374163812572","Fri Apr 26 05:53:23 +0000 2024","0","@vidio ada promo gk kak","1783736111757689248","","vidio","in","","0","1","0","https://twitter.com/onyourmarkllee/status/1783736111757689248","1278681163335266304","onyourmarkllee"
"1783734129122832798","Fri Apr 26 05:45:31 +0000 2024","0","@vidio layanan vidio platinum 1 bulan bisa akses SPOTV ga sih? Salah beli takutnya nih.","1783734129122832798","","vidio","in","","0","1","0","https://twitter.com/daguan26/status/1783734129122832798","126863118","daguan26"
"1783701913760104626","Fri Apr 26 04:26:19 +0000 2024","0","@vidio @mstofa_ Cc @salapoyo pada begini ih ternyata","1783714200063533564","","vidio","in","","0","1","0","https://twitter.com/mistaeribox/status/1783714200063533564","1380141809263779841","mistaeribox"
"1783713780683419907","Fri Apr 26 04:24:39 +0000 2024","0","@vidio min kalau beli paket ini bisa buat di TV kan? https://t.co/1jTO3LGpOf","1783713780683419907","https://pbs.twimg.com/media/GMEGOwDaMAAD6z1.jpg","vidio","in","Yogyakarta, Indonesia","0","1","0","https://twitter.com/sweetbabyka/status/1783713780683419907","227707187","sweetbabyka"
"1783703381787435058","Fri Apr 26 03:55:24 +0000 2024","0","@vidio Jelasin kenapa Knicks-Sixers &amp; Magic-Cavs bisa tayang?","1783706417821872244","","vidio","in","Malang","0","0","0","https://twitter.com/goesdut/status/1783706417821872244","162036484","goesdut"
"1783701913760104626","Fri Apr 26 03:37:30 +0000 2024","0","@vidio Min mau nonton siaran Proliga BJB vs Pertamina kok nggak bisa diplay yaa. Failed to load terus. Emang error atau bagaimana ya? BIN vs Livin bisa Lavani vs Garuda juga bisa diplay","1783701913760104626","","vidio","in","","0","1","0","https://twitter.com/mstofa_/status/1783701913760104626","1477546668","mstofa_"
"1783696390641869200","Fri Apr 26 03:15:33 +0000 2024","0","@vidio woi napa lakers ga disiarin dah bayar sebulan buat lakers malah gaada","1783696390641869200","","vidio","in","","0","1","0","https://twitter.com/fr0steeXD/status/1783696390641869200","161336968","fr0steeXD"
"1783692578606498115","Fri Apr 26 03:00:24 +0000 2024","0","@vidio Lakers Nuggets kok gak jadi ditayangin kak?","1783692578606498115","","vidio","in","Bandarlampung","0","1","0","https://twitter.com/yudistiradit/status/1783692578606498115","229113730","yudistiradit"
"1783687608771719657","Fri Apr 26 02:43:41 +0000 2024","0","@vidio @justdebss Aih pantes abis begadang rela in bangun pagi malah gk tayang.","1783688368859251009","","vidio","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/pingingendutttt/status/1783688368859251009","1074159462108151809","pingingendutttt"
"1783685911651426517","Fri Apr 26 02:33:55 +0000 2024","0","@vidio min! NBA lg playoff kok game nya dikit gak kayak taun lalu. Sekarang vidio apa2 paketnya bayar lebih terus loh","1783685911651426517","","vidio","in","","0","2","0","https://twitter.com/singgiihh/status/1783685911651426517","70894085","singgiihh"
"1783676956204310780","Fri Apr 26 02:05:38 +0000 2024","0","@vidio Ok min sudah saya dm","1783678795154927705","","vidio","in","","0","1","0","https://twitter.com/iniakuoway/status/1783678795154927705","1171634233871405058","iniakuoway"
"1783676956204310780","Fri Apr 26 02:02:17 +0000 2024","0","@vidio Sudah ketemu di paling bawah cuman yaa belum menjadi kesatuan deket highlight terimakasih responnya admin","1783677949834924145","","vidio","in","","0","0","0","https://twitter.com/iniakuoway/status/1783677949834924145","1171634233871405058","iniakuoway"
"1783445152897577351","Thu Apr 25 17:59:56 +0000 2024","0","@vidio min laga tunda Udinese Vs Roma live vidio gak?","1783556566429597955","","vidio","in","Balen - Bojonegoro","0","1","0","https://twitter.com/RizalBojesz/status/1783556566429597955","775708970","RizalBojesz"
"1783493701895094536","Thu Apr 25 14:51:39 +0000 2024","0","@vidio Terima kasih kembali ditunggu kabar baiknya ","1783509183020826822","","vidio","in","","0","0","0","https://twitter.com/andryn170403/status/1783509183020826822","1401184962146045954","andryn170403"
"1783441134586638543","Thu Apr 25 13:42:32 +0000 2024","0","@vidio Haduh min mohon konfirmasinya sekali lagi Thomas Uber Cup 2024 tayang di channel SPOTV Vidio kan??","1783491788877205842","","vidio","in","Arjawinangun, Indonesia","0","1","0","https://twitter.com/dian_9395/status/1783491788877205842","1051834850","dian_9395"
"1783480769782202651","Thu Apr 25 12:58:45 +0000 2024","0","@vidio ini sy knp ga bs ntn Liga 1 di laptop? biasanya bs cm di hp aja bs ny. pdhl paket diamond sy aktif nya otomatis https://t.co/HUgSHJEV6h","1783480769782202651","https://pbs.twimg.com/media/GMAyTHCbcAAwBPZ.jpg","vidio","in","Bandung, Indonesia","0","1","0","https://twitter.com/imunk_7/status/1783480769782202651","323157800","imunk_7"
"1783463124722762168","Thu Apr 25 11:48:38 +0000 2024","0","@vidio cara daftar paket mahasiswa gimana ya? Domain kampus saya https://t.co/hhf9ZP7NQi jadi gabisa","1783463124722762168","","vidio","in","","0","1","0","https://twitter.com/fariqrafael_/status/1783463124722762168","1174057552289550336","fariqrafael_"
"1783098687616606576","Wed Apr 24 11:40:30 +0000 2024","0","@vidio #Tertipu terlanjur beli packet ternyata #TakAda_Live_Proliga2024 damn . . . . . . . . Beda sensasinya nonton Live dg siaran ulang","1783098687616606576","","vidio","in","","0","1","0","https://twitter.com/BenjaminBanglor/status/1783098687616606576","2214855259","BenjaminBanglor"
"1783098077387407675","Wed Apr 24 11:38:04 +0000 2024","0","@vidio sering banget error livestreaming radio di android tv. Kenapa ya ? https://t.co/Ppuegildd2","1783098077387407675","https://pbs.twimg.com/media/GL7WPrCawAAw8aT.jpg","vidio","in","Indonesia","0","1","0","https://twitter.com/irulrizal/status/1783098077387407675","24703599","irulrizal"
"1783092496815579542","Wed Apr 24 11:15:54 +0000 2024","0","@vidio min paket platinum bisa buat di tv juga ga? Kalau mau nonton proliga platinum kan ya?","1783092496815579542","","vidio","in","","0","1","0","https://twitter.com/langityangbiiru/status/1783092496815579542","1605821013971079168","langityangbiiru"
"1782863448524939647","Tue Apr 23 20:12:25 +0000 2024","0","@vidio Hanya DM saja?","1782865127576080777","","vidio","in","","0","1","0","https://twitter.com/xzibit017/status/1782865127576080777","762245451764465665","xzibit017"
"1782863448524939647","Tue Apr 23 20:12:09 +0000 2024","0","@vidio Masalah tanpa solusi ini kan jadinya?","1782865063252287911","","vidio","in","","0","0","0","https://twitter.com/xzibit017/status/1782865063252287911","762245451764465665","xzibit017"
"1782863448524939647","Tue Apr 23 20:11:28 +0000 2024","0","@vidio Gak bisa DM lah bossssss... Masak gak paham aturan X sekarang?","1782864889096397083","","vidio","in","","0","0","0","https://twitter.com/xzibit017/status/1782864889096397083","762245451764465665","xzibit017"
"1782863448524939647","Tue Apr 23 20:05:44 +0000 2024","0","@vidio paket gw aktif lah napa gw gk bs nonton film2? Aneh aplikasi lu epl juga delay2 mulu. Masalah lo apa sih sm pelanggan lo? https://t.co/azrpUaK4HA","1782863448524939647","https://pbs.twimg.com/media/GL4A28xbYAMN6GJ.jpg","vidio","in","","0","1","0","https://twitter.com/xzibit017/status/1782863448524939647","762245451764465665","xzibit017"
"1782692376366239763","Tue Apr 23 10:29:59 +0000 2024","0","@vidio @wahjoewebee Kabar baik ini segera rilis tolong ya min. Auto banyak yg nonton pasti","1782718553378218496","","vidio","in","","0","0","0","https://twitter.com/reyshptr/status/1782718553378218496","965471359","reyshptr"
"1782622593604030556","Tue Apr 23 04:10:38 +0000 2024","0","@vidio Yaaaah okelah tq min","1782623086699057155","","vidio","in","lihat di belakangmu sekarang","0","0","0","https://twitter.com/Fraansss/status/1782623086699057155","80821227","Fraansss"
"1782610101360324865","Tue Apr 23 03:19:02 +0000 2024","0","@vidio LAKERS MANA KENAPA GADITAYANGIN","1782610101360324865","","vidio","in","Corpus Christi, TX","0","1","0","https://twitter.com/__Raihan/status/1782610101360324865","179364734","__Raihan"
"1782607271895388514","Tue Apr 23 03:09:16 +0000 2024","0","@vidio Asem mending gausah langganan ","1782607645498900611","","vidio","in","","0","0","0","https://twitter.com/Gusde_IBWU/status/1782607645498900611","79671585","Gusde_IBWU"
"1782607271895388514","Tue Apr 23 03:07:47 +0000 2024","0","@vidio udah langganan premium Lakers vs Nuggets ga disiarin? Kenapa ya?","1782607271895388514","","vidio","in","","0","1","0","https://twitter.com/Gusde_IBWU/status/1782607271895388514","79671585","Gusde_IBWU"
"1782604211483730275","Tue Apr 23 03:00:32 +0000 2024","0","@vidio Apakah bakal lengkap? Pengen nonton babang lebron :(","1782605448321093917","","vidio","in","","0","1","0","https://twitter.com/gundala_geledek/status/1782605448321093917","994544172064370688","gundala_geledek"
"1782598384295284897","Tue Apr 23 02:33:50 +0000 2024","0","@vidio Jam segini ga ada live NBA?","1782598728135958810","","vidio","in","Brooklyn, NY","0","1","0","https://twitter.com/nanascrispyy/status/1782598728135958810","1006584011832025088","nanascrispyy"
"1781310090777342406","Tue Apr 23 02:05:17 +0000 2024","1","@vidio Ini playoffs gk ditayangin semua? Mau nnton lakers padahal nyesel langganan wkwk","1782591544740151300","","vidio","in","DKI Jakarta, Indonesia","0","1","0","https://twitter.com/ibungdian/status/1782591544740151300","1712664672","ibungdian"
"1782262950654607509","Mon Apr 22 04:24:06 +0000 2024","0","@vidio ditunggu ya min. saya sampai udah langganan platinum ","1782264091022963173","","vidio","in","","0","0","0","https://twitter.com/pwettyczeni/status/1782264091022963173","1402243496661065740","pwettyczeni"
"1782224560299139127","Mon Apr 22 01:47:01 +0000 2024","0","@vidio lagi error kah? login failed terus nih","1782224560299139127","","vidio","in","Working Hours 08:00-21:00","1","1","0","https://twitter.com/venusfireee/status/1782224560299139127","1457353859504828417","venusfireee"
"1782219793950777543","Mon Apr 22 01:28:05 +0000 2024","0","@vidio kenapa belum ada highlights elclasico pagi dini hari tadi ya? https://t.co/ZLlyxOr8jW","1782219793950777543","https://pbs.twimg.com/media/GLu3dRCacAAcQE5.jpg","vidio","in","Banjarnegara, Indonesia","0","1","0","https://twitter.com/helmi__mr/status/1782219793950777543","127064231","helmi__mr"
"1782074309323985117","Sun Apr 21 15:49:59 +0000 2024","0","@vidio taik banget sinyalnya","1782074309323985117","","vidio","in","Jakarta","0","1","0","https://twitter.com/sipow/status/1782074309323985117","18187678","sipow"
"1782063298533285976","Sun Apr 21 15:45:33 +0000 2024","0","@vidio Udah aman min. Makasih responsnya.","1782073194746425495","","vidio","in","","0","0","0","https://twitter.com/sofaharistiawan/status/1782073194746425495","632658127","sofaharistiawan"
"1782059314427085093","Sun Apr 21 14:50:24 +0000 2024","0","@vidio min ini kenapa ya.. gagal terus. Ganti payment lain juga tetep gagal. Tolong pencerahan min. Balas yaaaa..cepet!! https://t.co/IvP61MH0oK","1782059314427085093","https://pbs.twimg.com/ext_tw_video_thumb/1782059300137107456/pu/img/z5A1p-UbblahOGpq.jpg","vidio","in","heaven","0","1","0","https://twitter.com/biasce/status/1782059314427085093","202921501","biasce"
"1782055422930956708","Sun Apr 21 14:34:56 +0000 2024","0","@vidio tayangan Conventry Cuty vs Manutd tayangan tidak jalan https://t.co/3UoIbFSOkj","1782055422930956708","https://pbs.twimg.com/ext_tw_video_thumb/1782055342454820864/pu/img/lKphYjEINq042GfL.jpg","vidio","in","","0","1","0","https://twitter.com/FadliMuhRizky/status/1782055422930956708","65406255","FadliMuhRizky"
"1782053977766625450","Sun Apr 21 14:29:11 +0000 2024","0","@vidio knp nih errorrrrr https://t.co/Uu7zxlRAIw","1782053977766625450","https://pbs.twimg.com/media/GLsgpI2awAAHeay.jpg","vidio","in","Balikpapan, Kalimantan Timur","0","1","0","https://twitter.com/thecalmboii/status/1782053977766625450","1184193185926406144","thecalmboii"
"1782030423637504403","Sun Apr 21 12:55:36 +0000 2024","0","@vidio hallo min kok paket saya tidak aktif ya padahal telah melakukan pembayaran","1782030423637504403","","vidio","in","","0","0","0","https://twitter.com/tommyalexander/status/1782030423637504403","81721729","tommyalexander"
"1781757149762515439","Sat Apr 20 19:18:03 +0000 2024","0","@vidio oke makasi min.","1781764283698991462","","vidio","tl","endonesa","0","0","0","https://twitter.com/weemte/status/1781764283698991462","2252828544","weemte"
"1781757843785560345","Sat Apr 20 18:57:17 +0000 2024","0","@vidio Oh gangguan dari tadi ini masalahnya loh ditungguin kenapa gak ada info dlu sebelum di komplain dah ","1781759057340301581","","vidio","in","Jakarta","0","1","0","https://twitter.com/m_fahdayub/status/1781759057340301581","241091966","m_fahdayub"
